3.336911835987289576e-01,3.121950343787587845e-01,7.651293467138214899e-02,4.636734107678221889e-02,3.523688131698472087e-02,3.036102184801536819e-02,2.992657487029424038e-02,3.537331921081449809e-02,1.003357090282390590e-01
2.011516504518456872e-01,1.802028156947384774e-01,1.088219060721140746e-01,7.451952780683905597e-02,6.062228666046082237e-02,5.825802571854585277e-02,5.773904160934500984e-02,6.718784753400169896e-02,1.914968984521092932e-01
3.409044213599241591e-01,3.255036352169826119e-01,8.137809033107644419e-02,4.300543001860247100e-02,2.943871297849808000e-02,2.628382853992392368e-02,2.626320319534184572e-02,3.151314667396486885e-02,9.570953168568561986e-02
2.290586858384885405e-01,1.969235913726801457e-01,1.014211670289249245e-01,6.166192944323691666e-02,5.069386390235746526e-02,5.152984450760742657e-02,5.694699882962715037e-02,6.938639023574652565e-02,1.823775288413308771e-01
1.358446462285354539e-01,1.414186820102490416e-01,8.100332644070844246e-02,6.064011507686774965e-02,6.432617099703318020e-02,6.046030747100602371e-02,7.286703227546524608e-02,8.954418771914052222e-02,2.938955317809943124e-01
1.376425060140152590e-01,1.570965380190356697e-01,7.122685911515531931e-02,6.149984311264512088e-02,5.595648990691350078e-02,5.386465850852421161e-02,6.296412509151762260e-02,8.869365129170589390e-02,3.110553289404873745e-01
1.295124674358019978e-01,1.257908448083364383e-01,9.769259397097133923e-02,8.634164495720134114e-02,6.829177521399329431e-02,6.708224786006698748e-02,6.726832899144026545e-02,9.722739114253814430e-02,2.607927056196501781e-01
1.348789972747593824e-01,1.298418952160289019e-01,9.085156114439692232e-02,6.990701519806477582e-02,5.768936339603768226e-02,6.057791432333398118e-02,6.639074030600267129e-02,9.150480234350280573e-02,2.983577107978728771e-01
2.218878155666771934e-01,1.824382508163595873e-01,1.159529026592434064e-01,6.914544415929882448e-02,5.353443204392568933e-02,4.928850957890339168e-02,5.183776824766175850e-02,6.177902446094689359e-02,1.941358524669832553e-01
1.466500311915159005e-01,1.138365564566437976e-01,8.426699937616968783e-02,6.929507174048658846e-02,7.161572052401746213e-02,7.206487835308796053e-02,7.391141609482221320e-02,1.025577043044291897e-01,2.658016219588271722e-01
1.584373368299969720e-01,1.292993455533352487e-01,1.022577821049862751e-01,8.051617664956285669e-02,6.745079872329901027e-02,6.690902523957772963e-02,6.391356749987241181e-02,8.430073924599264246e-02,2.469152281533768534e-01
2.248621974185212036e-01,2.187109101156029523e-01,1.087987463745206107e-01,6.834458205611074200e-02,5.202820657328623144e-02,4.867420858018666613e-02,5.214504666730813975e-02,6.076372183810086619e-02,1.656723803763625602e-01
1.375932835820895539e-01,1.354011194029850762e-01,8.446828358208954834e-02,6.231343283582089360e-02,5.736940298507462593e-02,6.338619402985073981e-02,6.926305970149253255e-02,8.875932835820896094e-02,3.014458955223880410e-01
1.572592690627895029e-01,1.602389820574388890e-01,8.968255468794313068e-02,6.902119453215102562e-02,5.838044279745135956e-02,5.890605206935017185e-02,6.385585449320299589e-02,8.269837968652511695e-02,2.599572706131477728e-01
1.959872325472434840e-01,1.525847259097298236e-01,1.191336092456661000e-01,8.258823988755270573e-02,6.421306418866155885e-02,5.719975011713259588e-02,5.624804779009839190e-02,6.747325472434796689e-02,2.045720755895673870e-01
1.937117582842201313e-01,1.964015741237465362e-01,9.215526652436027699e-02,6.320129351255435179e-02,5.089641770551581179e-02,4.942583498711364265e-02,5.483923004490529052e-02,6.886228668109738160e-02,2.305063381364865771e-01
1.570529854527926428e-01,1.287186839535774674e-01,9.423549914101027325e-02,7.182760879506605578e-02,6.618546762412091944e-02,6.936805546972524272e-02,6.890457180288966921e-02,8.939672965924680414e-02,2.543103981015709114e-01
2.580151441920412458e-01,2.646004511035927043e-01,9.273803769937168096e-02,5.310536491058482494e-02,4.154583534718865601e-02,3.780006444337039029e-02,4.035766070565490610e-02,4.770823264056710256e-02,1.641292089576284752e-01
1.820920176844969263e-01,1.835495311664966100e-01,7.209833357625224093e-02,5.436525287858912786e-02,4.610600981392411202e-02,5.737744740805519189e-02,7.598503619491814298e-02,8.832531700918233586e-02,2.401010542680853121e-01
2.540329957706008446e-01,2.354580772914626474e-01,9.772817769933599130e-02,5.154916542008803476e-02,4.126085599595355480e-02,3.904391902799152214e-02,4.188504213256422082e-02,5.302353612208220157e-02,1.860182305399210034e-01
1.824298098072195673e-01,1.813624013455815698e-01,1.029240522706689059e-01,6.711735023935826161e-02,5.568314141544831314e-02,5.652412990037521123e-02,6.270216069349204835e-02,7.712834778108422495e-02,2.141286065467719046e-01
1.397427041961664673e-01,1.581333103091003278e-01,8.599551027456397989e-02,6.130202037644620627e-02,5.810740804696943457e-02,6.302883785183906185e-02,7.248316352961492459e-02,8.517527197375238113e-02,2.760317734415472235e-01
1.907811171413275053e-01,1.910330565498997435e-01,9.861328350531696485e-02,6.355171581234712874e-02,5.299125560302746923e-02,5.274981366981241343e-02,6.006655399376450294e-02,7.323038809166396157e-02,2.169828156328403035e-01
1.631157144865726105e-01,1.548015184890096929e-01,9.489618971739231801e-02,7.264376435300182178e-02,6.019590382902938880e-02,5.951164643576885294e-02,6.611988564465481888e-02,8.170783146646670714e-02,2.470075455781037543e-01
1.819242522455782884e-01,1.653208630428743275e-01,1.137975738494304973e-01,7.867395129178628155e-02,6.174645800537086754e-02,5.984813408648948646e-02,6.148717473840170644e-02,7.075655153254931107e-02,2.064450412075192198e-01
1.400032843418999862e-01,1.103292552754741723e-01,9.380080466376550241e-02,8.136135971754659968e-02,7.310945069381723227e-02,7.471056737006322168e-02,7.806880696280482645e-02,9.256096559651859346e-02,2.560555053781098378e-01
1.391006757927568949e-01,1.352451914746144457e-01,6.459019234101542883e-02,5.263385894992202163e-02,4.817189395252122891e-02,6.108126841102062138e-02,8.226477213654478926e-02,1.083434413446543038e-01,3.085687055969502657e-01
1.556244833130455696e-01,1.435559779460106877e-01,1.036628629827564818e-01,7.890420054288746488e-02,6.668597801110510981e-02,6.220748195257220364e-02,6.446300358670251085e-02,7.763485936350676686e-02,2.472611523014132118e-01
2.536646406864497827e-01,2.578655702538433792e-01,5.961744726492670954e-02,3.628888094386843038e-02,2.869145513049696158e-02,3.450125134072220406e-02,4.361816231676796801e-02,6.515909903468002085e-02,2.205934930282445472e-01
2.376849597302865824e-01,2.584753699194605736e-01,5.984266716613598214e-02,3.099831429106574346e-02,2.743959542985577663e-02,3.081101329837048278e-02,4.270462633451957424e-02,7.257913466941375014e-02,2.394643191608915589e-01
2.273296713886479581e-01,2.215476534643923967e-01,5.762744531174713442e-02,3.237930037583116455e-02,3.228293341042690751e-02,4.153416208923581265e-02,5.271273007612990030e-02,7.535896694613086755e-02,2.592271369374578582e-01
3.174431512981199521e-01,2.871190689346463931e-01,8.181915846016114824e-02,4.537153088630259401e-02,3.197135183527305413e-02,2.942882721575649022e-02,3.107609668755595411e-02,3.926947179946285033e-02,1.365013428827215880e-01
3.145816683446293061e-01,2.677553901151937255e-01,1.145784063259438768e-01,6.661635249967008676e-02,4.596480874932720728e-02,3.662357342285103151e-02,3.395761451539005410e-02,3.537362717202255369e-02,8.454855885497213064e-02
1.933330263824301343e-01,1.845388830056632345e-01,7.730558497168378562e-02,5.235047654127722438e-02,5.400801141857360099e-02,5.626410055711589253e-02,6.855748423039734196e-02,8.195589115520972301e-02,2.316865417376490766e-01
3.108904262441419264e-01,3.138138808301718097e-01,8.449006918098639352e-02,4.535445957003644835e-02,3.241092018150710380e-02,2.869151231124004997e-02,2.997842743435245177e-02,3.736517146470282047e-02,1.170051327828609683e-01
2.011991884646040230e-01,1.947866096659662261e-01,1.064234475762625837e-01,6.461488297949423421e-02,5.347438591406419861e-02,4.925367726976306176e-02,5.159046445909716561e-02,6.733207738569668699e-02,2.113252662850517993e-01
2.111374468412811067e-01,2.071500081288986661e-01,1.128804538492474419e-01,7.316008796324026398e-02,5.497702516535891287e-02,5.080989500885622207e-02,5.177680611293179747e-02,6.154859797889909029e-02,1.765596789512864917e-01
3.073475761331568856e-01,2.960667745030075015e-01,8.084924619596804696e-02,4.436695166271033275e-02,3.308615003256097642e-02,2.892674831418188056e-02,3.108347513111918772e-02,4.066270333102255802e-02,1.376103746962726304e-01
3.284481201921340410e-01,3.337137491422586533e-01,7.655747769872513209e-02,4.226949330058868415e-02,3.030806457437971654e-02,2.778720791650113667e-02,2.887789374841994924e-02,3.361623749503413194e-02,9.842175593195853778e-02
3.084138569078947456e-01,3.088764391447368363e-01,8.052785773026316374e-02,4.302014802631579093e-02,3.235505756578947040e-02,3.060752467105263067e-02,3.398694490131579093e-02,4.128546463815789547e-02,1.209267064144736864e-01
2.340101286167737826e-01,1.421919701348823284e-01,1.073185987995907420e-01,8.634313138441018776e-02,7.086259835115296668e-02,6.450169709599869183e-02,6.201328654073737928e-02,6.630906897297796088e-02,1.664495201034759675e-01
2.581969118250912465e-01,2.376833264896608955e-01,9.379575898909919829e-02,6.245303045563363464e-02,4.819753162938802266e-02,4.524377677748250837e-02,4.581128508673386335e-02,5.347167881741340251e-02,1.551466999294972560e-01
1.225182863113897652e-01,1.184430512016718950e-01,7.962382445141065468e-02,6.721525600835945302e-02,6.703239289446186189e-02,7.100313479623825141e-02,7.170846394984325967e-02,9.600313479623824586e-02,3.064524555903866410e-01
2.781953444092988836e-01,2.593165555999140115e-01,9.306191075760833487e-02,5.821599668335226963e-02,4.511063169855357435e-02,4.130454810674692029e-02,4.142930626785001208e-02,4.790329515093818408e-02,1.354624113257378026e-01
2.793313702745308102e-01,2.361845275274382094e-01,1.054388626156271408e-01,6.754112013325004604e-02,5.048392373813985479e-02,4.461021385443621201e-02,4.223788703488890600e-02,4.699681746527467618e-02,1.271752773564141514e-01
1.521055239038890394e-01,1.410577161258360079e-01,9.986376021798365477e-02,7.896953183056724945e-02,6.191478820906613778e-02,5.962348278424572934e-02,6.340104037651721203e-02,7.932870943770126138e-02,2.637354471141937218e-01
1.429733737516895586e-01,1.337611380129391236e-01,9.213548023043711954e-02,6.875057412437830806e-02,5.730745508707005970e-02,5.760928047452200385e-02,6.529926643308006651e-02,8.884164665433119668e-02,2.933217852315525564e-01
2.721896347390708182e-01,2.007503628640291971e-01,1.241744011079004423e-01,8.254657309879222249e-02,6.038689960983794486e-02,5.047139033516651746e-02,4.655146011158901170e-02,4.876692810631583219e-02,1.141623500272980346e-01
2.280051178050774563e-01,1.628101740266083286e-01,1.159456259755152346e-01,8.593028317813571071e-02,6.557984094456419111e-02,5.752089062549771425e-02,5.546235440269269013e-02,6.153443900574425557e-02,1.672112740361643979e-01
2.378542396072276521e-01,1.807123023059278022e-01,1.184932995291561042e-01,8.285403839188699993e-02,6.345205038432130684e-02,5.647229264759145301e-02,5.436194615477484005e-02,5.858585858585858841e-02,1.472139723932552602e-01
2.621376885312218241e-01,2.405444156938403855e-01,1.006489232087589142e-01,6.166326366963561373e-02,4.548207262865363448e-02,4.111123611373749404e-02,4.253068083079405287e-02,4.987445214939356664e-02,1.560072671739645700e-01
2.091187182957559010e-01,1.922006184046919641e-01,1.041549752968232434e-01,7.472023239692338059e-02,5.690533566610547767e-02,5.097437251730322499e-02,5.438550160102994385e-02,6.356253920047535977e-02,1.939777066208915046e-01
2.274581772969914428e-01,2.100553168995734077e-01,9.469761832083802011e-02,6.715828971760834376e-02,5.441232308642986182e-02,5.033614508960146394e-02,5.122583142863524480e-02,5.898359850205112109e-02,1.856726996582711009e-01
2.312327699208791554e-01,2.115452925144834795e-01,9.819219730857126072e-02,6.711282813772118105e-02,5.301441904181113801e-02,4.805718578779772515e-02,4.990868254532080522e-02,5.885496399168869963e-02,1.820816607517265484e-01
2.571690251673739991e-01,2.352556081577895086e-01,9.416803188813353820e-02,6.195095522503579755e-02,4.765805394667251699e-02,4.294965235226583938e-02,4.352691528747049121e-02,5.117968034468079602e-02,1.661420776305775338e-01
2.286192914977226431e-01,2.140008584370611533e-01,9.739093473794750710e-02,6.746231836346891497e-02,5.381066878914535223e-02,4.873088831567147505e-02,4.924761742043830270e-02,5.875293264602806514e-02,1.819844897925166072e-01
2.415342652811693358e-01,2.222740874145240353e-01,1.007597476564867645e-01,6.546161375836472007e-02,5.016215613667793921e-02,4.403470942526013093e-02,4.580083533923899608e-02,5.540131466650875108e-02,1.745712703217693340e-01
2.329345998783871607e-01,2.147999775169517067e-01,9.664133917211284452e-02,6.400004087826961785e-02,5.102119027301574294e-02,4.644793385895974736e-02,4.764362324542802118e-02,5.839460815623674639e-02,1.881166870206384123e-01
2.476944436782243242e-01,2.290752949181217302e-01,1.004468595702424638e-01,6.344762272547559145e-02,4.782132972903391926e-02,4.321941172684559684e-02,4.452964812107503695e-02,5.260254323780100966e-02,1.711628462931803207e-01
2.198660549428798350e-01,1.987284968552158471e-01,9.644398620962667257e-02,6.636986443011311243e-02,5.426340558409675774e-02,5.075672753377430402e-02,5.314670440210696178e-02,6.359879112665695056e-02,1.968259689155295311e-01
2.458364809111511506e-01,2.299901214480794820e-01,1.049683305247254284e-01,6.749956418153292559e-02,4.866058457783718066e-02,4.293683537683769952e-02,4.478470567726190038e-02,5.165320471846127082e-02,1.636701725841129551e-01
2.522186723464678870e-01,2.397020733903942880e-01,1.016184803902233785e-01,6.333898683916433514e-02,4.723964290879448941e-02,4.061320816734377559e-02,4.229611222866459103e-02,5.078294481915355402e-02,1.621898789097937221e-01
2.439713280843679444e-01,2.208273042323001811e-01,9.270740536671524812e-02,6.201949566677136816e-02,4.966606075274077048e-02,4.615673774569123422e-02,4.845852407606708601e-02,5.671302852258273963e-02,1.794801155527634418e-01
2.368115045286279807e-01,2.173848106937495417e-01,1.027129095234539241e-01,7.295411630412750037e-02,5.654650778241249176e-02,4.954820401762377591e-02,4.825735835369171500e-02,5.472758889232640089e-02,1.610569999039866973e-01
2.496159523480483144e-01,2.204583736408118055e-01,9.638945135763599126e-02,6.357866317368567055e-02,5.113091268148379359e-02,4.720331192280191601e-02,4.823077708812766734e-02,5.539299040431655552e-02,1.679995673830882719e-01
2.132336518430381911e-01,1.936601272685186947e-01,9.929299779493280798e-02,7.022915642982160978e-02,5.547591684906863496e-02,5.101299081018960402e-02,5.319775351166086685e-02,6.420684586052442799e-02,1.996905596322451348e-01
2.271222214893476588e-01,2.109953169316008126e-01,1.008178880021106810e-01,7.016027966492975609e-02,5.440933975331442574e-02,4.896115031989974054e-02,4.929094386913791814e-02,5.916496273332893380e-02,1.790778972363300525e-01
